school_year,school_year_ord,table_code,table_topic,indicator,value,source_url,snapshot_fetched_at
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2005 až 31. 8. 2006 / 8letí,23,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2004 až 31. 8. 2005 / 9letí,2,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2004 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: z toho dívky / celkem,6510,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narozené / 1. 9. 2008 a později / mladší 6 let,98,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 6leté,5468,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2006 až 31. 8. 2007 / 7leté,937,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2005 až 31. 8. 2006 / 8leté,7,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2004 až 31. 8. 2005 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2004 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: Nově přijatí do 1. ročníku / žáci / celkem,266,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: v tom narození / 1. 9. 2008 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 6letí,58,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 7letí,197,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2005 až 31. 8. 2006 / 8letí,9,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2004 až 31. 8. 2005 / 9letí,2,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 31. 8. 2004 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: z toho dívky / celkem,88,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: v tom narozené / 1. 9. 2008 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 6leté,24,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 7leté,62,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2005 až 31. 8. 2006 / 8leté,2,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2004 až 31. 8. 2005 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2014/2015,2014,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 31. 8. 2004 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=9,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: Nově přijatí do 1. ročníku / žáci / celkem,13772,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narození / 1. 9. 2009 a později / mladší 6 let,106,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 6letí,10802,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 7letí,2827,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2006 až 31. 8. 2007 / 8letí,37,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2005 až 31. 8. 2006 / 9letí,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2005 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: z toho dívky / celkem,6722,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narozené / 1. 9. 2009 a později / mladší 6 let,72,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 6leté,5686,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 7leté,947,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2006 až 31. 8. 2007 / 8leté,17,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2005 až 31. 8. 2006 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2005 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: Nově přijatí do 1. ročníku / žáci / celkem,327,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: v tom narození / 1. 9. 2009 a později / mladší 6 let,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2008 až 31. 8. 2009 / 6letí,68,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 7letí,240,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 8letí,18,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2005 až 31. 8. 2006 / 9letí,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 31. 8. 2005 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: z toho dívky / celkem,111,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: v tom narozené / 1. 9. 2009 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2008 až 31. 8. 2009 / 6leté,25,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 7leté,78,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 8leté,8,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 1. 9. 2005 až 31. 8. 2006 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2015/2016,2015,C1.22.1,1. ročník: nově přijatí podle věku,z toho speciální třídy :: 31. 8. 2005 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=10,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: Nově přijatí do 1. ročníku / žáci / celkem,13997,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narození / 1. 9. 2010 a později / mladší 6 let,106,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2009 až 31. 8. 2010 / 6letí,10977,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 7letí,2870,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 8letí,44,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2006 až 31. 8. 2007 / 9letí,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2006 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: z toho dívky / celkem,6760,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narozené / 1. 9. 2010 a později / mladší 6 let,83,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2009 až 31. 8. 2010 / 6leté,5741,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 7leté,915,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 8leté,21,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2006 až 31. 8. 2007 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2006 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: Nově přijatí do 1. ročníku / žáci / celkem,308,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: v tom narození / 1. 9. 2010 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2009 až 31. 8. 2010 / 6letí,62,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2008 až 31. 8. 2009 / 7letí,228,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 8letí,18,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 9letí,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 31. 8. 2006 a dříve / 10letí a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: z toho dívky / celkem,95,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: v tom narozené / 1. 9. 2010 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2009 až 31. 8. 2010 / 6leté,25,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2008 až 31. 8. 2009 / 7leté,63,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 8leté,7,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2006 až 31. 8. 2007 / 9leté,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2016/2017,2016,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 31. 8. 2006 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=11,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: Nově přijatí do 1. ročníku / žáci / celkem,13529,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narození / 1. 9. 2011 a později / mladší 6 let,112,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2010 až 31. 8. 2011 / 6letí,10552,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2009 až 31. 8. 2010 / 7letí,2828,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 8letí,34,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 9letí,2,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2007 a dříve / 10letí a starší,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: z toho dívky / celkem,6524,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: v tom narozené / 1. 9. 2011 a později / mladší 6 let,81,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2010 až 31. 8. 2011 / 6leté,5486,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2009 až 31. 8. 2010 / 7leté,943,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2008 až 31. 8. 2009 / 8leté,12,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 1. 9. 2007 až 31. 8. 2008 / 9leté,2,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,(celkem) :: 31. 8. 2007 a dříve / 10leté a starší,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: Nově přijatí do 1. ročníku / žáci / celkem,273,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: v tom narození / 1. 9. 2011 a později / mladší 6 let,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2010 až 31. 8. 2011 / 6letí,40,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2009 až 31. 8. 2010 / 7letí,210,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2008 až 31. 8. 2009 / 8letí,20,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2007 až 31. 8. 2008 / 9letí,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 31. 8. 2007 a dříve / 10letí a starší,1,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: z toho dívky / celkem,86,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: v tom narozené / 1. 9. 2011 a později / mladší 6 let,0,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
2017/2018,2017,C1.22.1,1. ročník: nově přijatí podle věku,v tom / z toho speciální třídy :: 1. 9. 2010 až 31. 8. 2011 / 6leté,15,https://statis.msmt.gov.cz/rocenka/rocenka.asp?kapit=C&tab=C1.22.1&rck=12,2026-05-19T12:23:11Z
